flow id:,first send:,last send:,last arrive:,send num:,receive num:,send size:,receive size:,FCT:,origin_pg:
11:0:71 11:0:41 10046 100 17,2.012505557,31.233685953,31.570073897,1449,1477,65999,65999,29.55756834,2
11:0:71 11:0:41 10058 100 17,2.015162746,199.786636038,199.78661004,66243,66240,919800,918340,197.771447294,3
11:0:71 11:0:41 10045 100 17,2.012284557,58.290656171,58.607902988,5372,5428,65983,65983,56.595618431,2
11:0:71 11:0:41 10048 100 17,2.012970755,29.62276112,29.95924303,1293,1321,66323,66323,27.946272275,2
11:0:71 11:0:41 10095 100 17,2.026173714,199.834008299,199.833982301,66264,66261,945000,943500,197.807808587,3
11:0:71 11:0:41 10087 100 17,2.023869521,199.824649926,199.824623928,66260,66257,945000,943500,197.800754407,3
11:0:71 11:0:41 10049 100 17,2.013244554,57.026602869,57.34635129,5083,5145,65869,65869,55.333106736,2
11:0:71 11:0:41 10051 100 17,2.013734552,66.759355574,67.073074459,7018,7083,66436,66436,65.059339907,2
11:0:71 11:0:41 10041 100 17,2.01199236,6.376238566,7.099862175,180,187,8217,8217,5.087869815,1
11:0:71 11:0:41 10052 100 17,2.013977151,35.747527294,36.078479065,1914,1951,62399,62399,34.064501914,2
11:0:71 11:0:41 10036 100 17,2.011718965,7.212366603,7.212603404,269,280,8853,8853,5.200884439,1
11:0:71 11:0:41 10056 100 17,2.014540348,199.782002452,199.781976454,66237,66234,935521,934021,197.767436106,3
11:0:71 11:0:41 10057 100 17,2.014851547,199.785102042,199.785076044,66241,66238,944303,942803,197.770224497,3
11:0:81 11:0:41 10091 100 17,2.035019118,199.867758401,199.867732403,66299,66297,945000,943500,197.832713285,3
11:0:81 11:0:41 10090 100 17,2.034707919,199.864125812,199.864099814,66298,66296,922441,920941,197.829391895,3
11:0:81 11:0:41 10095 100 17,2.036173715,199.87137559,199.871349592,66301,66299,945000,943500,197.835175877,3
11:0:81 11:0:41 10088 100 17,2.034180721,199.80272859,199.802694592,65899,65896,915420,913960,197.768513871,3
11:0:81 11:0:41 10087 100 17,2.033869522,199.861317619,199.861291621,66294,66292,945000,943500,197.827422099,3
11:0:81 11:0:41 10084 100 17,2.032943925,199.857472832,199.857446834,66289,66287,919800,918340,197.824502909,3
11:0:81 11:0:41 10099 100 17,2.037408912,199.802106192,199.802080194,66109,66107,791282,790024,197.764671282,3
11:0:81 11:0:41 10083 100 17,2.032632726,199.855945635,199.855919637,66289,66287,945000,943500,197.823286911,3
11:0:81 11:0:41 10081 100 17,2.032010328,199.853856641,199.853830643,66287,66285,943540,942040,197.821820315,3
11:0:81 11:0:41 10080 100 17,2.031699129,199.852611845,199.852585847,66286,66284,945000,943500,197.820886718,3
11:0:81 11:0:41 10079 100 17,2.031397529,199.851678248,199.85165225,66284,66281,914760,913308,197.820254721,3
11:0:81 11:0:41 10094 100 17,2.035866916,199.803031789,199.803001391,65930,65928,868064,866586,197.767134475,3
11:0:81 11:0:41 10077 100 17,2.030775131,199.849844653,199.849818655,66280,66278,945000,943500,197.819043524,3
11:0:81 11:0:41 10075 100 17,2.030168733,199.848304658,199.84827866,66279,66277,918357,916897,197.818109927,3
11:0:81 11:0:41 10089 100 17,2.03448392,199.869209597,199.869183599,66311,66309,672448,671384,197.834699679,3
11:0:81 11:0:41 10074 100 17,2.029857534,199.84739666,199.847370662,66279,66277,945000,943500,197.817513128,3
11:0:81 11:0:41 10072 100 17,2.029322336,199.829140513,199.829114515,65779,65776,934620,933120,197.799792179,3
11:0:81 11:0:41 10070 100 17,2.028715938,199.844066271,199.844032273,66277,66275,919800,918340,197.815316335,3
11:0:81 11:0:41 10067 100 17,2.02778474,154.312334178,154.612334104,38901,39053,708288,708288,152.584549364,3
11:0:81 11:0:41 10066 100 17,2.027481541,199.838144087,199.838110089,66274,66271,868716,867673,197.810628548,3
11:0:81 11:0:41 10065 100 17,2.027251741,199.842207077,199.842181079,66374,66371,703892,702799,197.814929338,3
11:0:81 11:0:41 10064 100 17,2.026940542,199.837832888,199.83780689,66270,66267,945000,943500,197.810866348,3
11:0:81 11:0:41 10062 100 17,2.026318144,199.834854696,199.834828698,66264,66261,945000,943500,197.808510554,3
11:0:81 11:0:41 10096 100 17,2.036484914,71.523584179,71.827710471,7984,8054,306000,306000,69.791225557,3
11:0:81 11:0:41 10061 100 17,2.026088344,199.837521689,199.837495691,66374,66371,704985,703892,197.811407347,3
11:0:81 11:0:41 10059 100 17,2.025465946,199.802417391,199.802391393,66070,66067,936120,934620,197.776925447,3
11:0:81 11:0:41 10085 100 17,2.033247124,199.859340026,199.859314028,66290,66288,945000,943500,197.826066904,3
11:0:81 11:0:41 10000 100 17,2.02,6.389641669,6.38987887,269,279,8203,8203,4.36987887,1
11:0:81 11:0:41 10025 100 17,2.021237977,6.477279856,6.477827456,257,269,8862,8862,4.456589479,1
11:0:81 11:0:41 10054 100 17,2.02420515,29.516580656,29.854212164,1321,1348,66226,66226,27.830007014,2
11:0:81 11:0:41 10022 100 17,2.02110238,6.900321998,6.900736198,293,306,8661,8661,4.879633818,1
11:0:81 11:0:41 10010 100 17,2.02041659,6.47680446,6.477114058,188,198,8322,8322,4.456697468,1
11:0:81 11:0:41 10040 100 17,2.021931962,6.900433598,6.900997996,221,231,8716,8716,4.879066034,1
11:0:81 11:0:41 10049 100 17,2.023244555,57.506276383,57.8276226,5164,5228,65869,65869,55.804378045,2
11:0:81 11:0:41 10047 100 17,2.022783557,84.41173187,84.719485978,11529,11618,66301,66301,82.696702421,2
11:0:81 11:0:41 10017 100 17,2.020783583,4.034544732,5.04301986,40,52,1654,1654,3.022236277,1
11:0:81 11:0:41 10001 100 17,2.020028199,8.920148528,8.920536128,313,323,8312,8312,6.900507929,1
11:0:81 11:0:41 10076 100 17,2.030471932,199.848911056,199.848885058,66279,66277,919800,918340,197.818413126,3
11:0:81 11:0:41 10027 100 17,2.021349975,7.064955254,7.065297848,217,229,8317,8317,5.043947873,1
11:0:81 11:0:41 10015 100 17,2.020700385,6.268717141,6.269025741,174,180,8263,8263,4.248325356,1
11:0:81 11:0:41 10029 100 17,2.021442173,7.042255467,7.042534267,199,211,8229,8229,5.021092094,1
11:0:81 11:0:41 10057 100 17,2.024851548,199.83030391,199.830277912,66264,66261,944303,942803,197.805426364,3
11:0:81 11:0:41 10013 100 17,2.020594587,7.357541386,7.357842787,200,213,8893,8893,5.3372482,1
11:0:81 11:0:41 10006 100 17,2.020230394,4.034475134,4.068429216,36,46,1294,1294,2.048198822,1
11:0:81 11:0:41 10024 100 17,2.021199578,4.034582531,4.428163043,40,51,1787,1787,2.406963465,1
11:0:81 11:0:41 10026 100 17,2.021297176,6.385868486,7.104913725,213,225,8318,8318,5.083616549,1
11:0:81 11:0:41 10023 100 17,2.021135579,6.443982324,6.444414919,174,184,8260,8260,4.42327934,1
11:0:81 11:0:41 10021 100 17,2.021056781,7.042202068,7.042471868,181,190,8402,8402,5.021415087,1
11:0:81 11:0:41 10002 100 17,2.020083798,6.829236002,6.829463599,173,185,8439,8439,4.809379801,1
11:0:81 11:0:41 10069 100 17,2.028404739,199.843755072,199.843729074,66277,66274,945000,943500,197.815324335,3
11:0:81 11:0:41 10018 100 17,2.020824782,4.02935737,5.034735987,48,62,1541,1541,3.013911205,1
11:0:81 11:0:41 10093 100 17,2.035560117,199.869516396,199.869490398,66300,66298,747417,745939,197.833930281,3
11:0:81 11:0:41 10005 100 17,2.020192195,6.834411155,6.834941147,175,186,8363,8363,4.814748952,1
11:0:81 11:0:41 10086 100 17,2.033558323,199.860695221,199.860669223,66294,66292,945000,943500,197.8271109,3
11:0:81 11:0:41 10071 100 17,2.029019137,199.846159864,199.846133866,66278,66276,919800,918340,197.817114729,3
11:0:81 11:0:41 10041 100 17,2.021992361,7.357678983,7.357982384,194,208,8217,8217,5.335990023,1
11:0:81 11:0:41 10003 100 17,2.020123197,6.267115754,7.043408853,188,200,8336,8336,5.023285656,1
11:0:81 11:0:41 10060 100 17,2.025777145,199.832771503,199.832745505,66264,66261,945000,943500,197.80696836,3
11:0:81 11:0:41 10004 100 17,2.020170596,4.016093283,5.042193478,73,88,2157,2157,3.022022882,1
11:0:81 11:0:41 10033 100 17,2.021604569,6.266190565,7.042235871,103,110,8471,8471,5.020631302,1
11:0:81 11:0:41 10034 100 17,2.021640968,6.83006219,6.83010599,262,274,8899,8899,4.808465022,1
11:0:81 11:0:41 10020 100 17,2.020998781,4.056206906,4.070347996,39,51,2813,2813,2.049349215,1
11:0:81 11:0:41 10012 100 17,2.020525988,4.046391604,4.050890755,36,46,3022,3022,2.030364767,1
11:0:81 11:0:41 10051 100 17,2.023734553,66.762183166,67.075901651,7027,7092,66436,66436,65.052167098,2
11:0:81 11:0:41 10068 100 17,2.02809354,199.842829475,199.842803477,66276,66273,945000,943500,197.814709937,3
11:0:81 11:0:41 10016 100 17,2.020751384,6.364228278,7.09269522,231,245,8212,8212,5.071943836,1
11:0:81 11:0:41 10048 100 17,2.022970756,29.667514975,30.002551481,1295,1324,66323,66323,27.979580725,2
11:0:81 11:0:41 10097 100 17,2.036796113,199.875622577,199.875596579,66302,66300,945000,943500,197.838800466,3
11:0:81 11:0:41 10073 100 17,2.029633535,40.283200242,40.608125213,2438,2477,114912,114912,38.578491678,3
11:0:81 11:0:41 10007 100 17,2.020254793,6.340593947,7.080687123,219,231,8227,8227,5.06043233,1
11:0:81 11:0:41 10082 100 17,2.032321527,199.854782238,199.85475624,66289,66287,945000,943500,197.822434713,3
11:0:81 11:0:41 10009 100 17,2.020356391,6.998532402,6.999132796,204,217,8678,8678,4.978776405,1
11:0:81 11:0:41 10052 100 17,2.023977152,35.188075246,35.521547606,1862,1898,62399,62399,33.497570454,2
11:0:81 11:0:41 10008 100 17,2.020306992,4.034509333,5.042305476,40,52,2029,2029,3.021998484,1
11:0:81 11:0:41 10011 100 17,2.020470589,8.083055038,8.083205639,239,249,8277,8277,6.06273505,1
11:0:81 11:0:41 10042 100 17,2.02205596,6.997505212,6.997670612,184,194,8331,8331,4.975614652,1
11:0:81 11:0:41 10055 100 17,2.024238749,104.077567944,104.377196063,16208,16302,405328,405328,102.352957314,3
11:0:81 11:0:41 10063 100 17,2.026629343,199.835477094,199.835451096,66266,66263,945000,943500,197.808821753,3
11:0:81 11:0:41 10030 100 17,2.021473572,6.46005478,7.137171432,272,286,8272,8272,5.11569786,1
11:0:81 11:0:41 10098 100 17,2.037107312,199.877390773,199.877364775,66304,66302,914760,913308,197.840257463,3
11:0:81 11:0:41 10035 100 17,2.021662567,6.433743032,6.434217028,104,110,8324,8324,4.412554461,1
11:0:81 11:0:41 10078 100 17,2.03108633,199.850467051,199.850441053,66282,66280,935624,934124,197.819354723,3
11:0:81 11:0:41 10028 100 17,2.021403774,4.03461273,5.043208256,40,52,1659,1659,3.021804482,1
11:0:81 11:0:41 10036 100 17,2.021718966,4.058561681,4.078111928,39,50,2129,2129,2.056392962,1
11:0:81 11:0:41 10032 100 17,2.02154617,7.042620063,7.042968057,221,235,8865,8865,5.021421887,1
11:0:81 11:0:41 10053 100 17,2.024015751,72.697536297,72.997734001,8400,8478,65793,65793,70.97371825,2
11:0:81 11:0:41 10037 100 17,2.021762565,7.878776448,7.879075649,455,473,8270,8270,5.857313084,1
11:0:81 11:0:41 10038 100 17,2.021815164,7.095734794,7.096093993,189,197,8370,8370,5.074278829,1
11:0:81 11:0:41 10044 100 17,2.022175158,6.997642811,6.99775541,103,109,8295,8295,4.975580252,1
11:0:81 11:0:41 10019 100 17,2.020938582,7.357594185,7.357899386,214,227,8328,8328,5.336960804,1
11:0:81 11:0:41 10046 100 17,2.022505558,31.618771544,31.954996494,1478,1507,65999,65999,29.932490936,2
11:0:81 11:0:41 10039 100 17,2.021879763,6.996512015,6.997032216,172,184,8353,8353,4.975152453,1
11:0:81 11:0:41 10092 100 17,2.035330317,199.873771383,199.873745385,66337,66335,694055,692962,197.838415068,3
11:0:81 11:0:41 10043 100 17,2.022113159,7.043378652,7.04381765,178,193,8298,8298,5.021704491,1
11:0:81 11:0:41 10031 100 17,2.021517971,7.087745856,7.087859656,494,523,8255,8255,5.066341685,1
11:0:81 11:0:41 10045 100 17,2.022284558,58.335313829,58.651994646,5385,5449,65983,65983,56.629710088,2
11:0:81 11:0:41 10050 100 17,2.023471954,29.480138972,29.81773068,1456,1483,65883,65883,27.794258726,2
11:0:81 11:0:41 10014 100 17,2.020654786,6.433522236,7.129868074,316,328,8275,8275,5.109213288,1
11:0:81 11:0:41 10056 100 17,2.024540349,199.828518115,199.828492117,66263,66260,935521,934021,197.803951768,3
11:0:81 11:0:41 10058 100 17,2.025162747,199.831837906,199.831811908,66264,66261,919800,918340,197.806649161,3
11:0:91 11:0:41 10099 100 17,2.035560908,199.810013968,199.80998797,66011,66008,911106,909646,197.774427062,3
11:0:91 11:0:41 10098 100 17,2.035249709,199.742936769,199.742910771,58951,58920,786919,785419,197.707661062,3
11:0:91 11:0:41 10097 100 17,2.035019909,199.918523453,199.918497455,66310,66307,717008,715915,197.883477546,3
11:0:91 11:0:41 10095 100 17,2.034397511,199.853545442,199.853519444,66286,66284,945000,943500,197.819121933,3
11:0:91 11:0:41 10094 100 17,2.034375912,199.742020771,199.741994773,66222,66221,937460,935960,197.707618861,3
11:0:91 11:0:41 10093 100 17,2.034064713,199.852300646,199.852274648,66286,66284,942080,940580,197.818209935,3
11:0:91 11:0:41 10090 100 17,2.033718316,199.851376648,199.85135065,66283,66281,919800,918340,197.817632334,3
11:0:91 11:0:41 10086 100 17,2.032499119,199.848607857,199.848581859,66279,66277,919800,918340,197.81608274,3
11:0:91 11:0:41 10085 100 17,2.032197519,199.848001459,199.847975461,66279,66277,914760,913308,197.815777942,3
11:0:91 11:0:41 10092 100 17,2.034043114,140.714348513,141.015305818,29037,29170,605139,605139,138.981262704,3
11:0:91 11:0:41 10084 100 17,2.03188632,199.847085461,199.847059463,66278,66276,945000,943500,197.815173143,3
11:0:91 11:0:41 10083 100 17,2.031579521,199.865891207,199.865865209,65272,65267,800348,800296,197.834285688,3
11:0:91 11:0:41 10078 100 17,2.030120925,199.841977277,199.841951279,66276,66274,919800,918340,197.811830354,3
11:0:91 11:0:41 10077 100 17,2.030099326,199.746600158,199.74657416,66382,66381,928938,927478,197.716474834,3
11:0:91 11:0:41 10079 100 17,2.030424124,199.843132674,199.843106676,66276,66274,918357,916897,197.812682552,3
11:0:91 11:0:41 10076 100 17,2.029796127,199.722442624,199.722416626,66191,66189,909820,908360,197.692620499,3
11:0:91 11:0:41 10074 100 17,2.029260929,199.840756481,199.840730483,66275,66273,940973,939473,197.811469554,3
11:0:91 11:0:41 10071 100 17,2.028335332,199.835780293,199.835754295,66266,66263,919800,918340,197.807418963,3
11:0:91 11:0:41 10069 100 17,2.027720934,199.8336971,199.833671102,66264,66261,919800,918340,197.805950168,3
11:0:91 11:0:41 10068 100 17,2.027417735,199.918826652,199.918800654,62287,62273,862897,861437,197.891382919,3
11:0:91 11:0:41 10066 100 17,2.026980137,199.828391716,199.828180918,66332,66328,368680,368104,197.801200781,3
11:0:91 11:0:41 10065 100 17,2.026958538,170.367492198,170.663780322,42532,42691,711612,711612,168.636821784,3
11:0:91 11:0:41 10064 100 17,2.026656938,199.831534707,199.831508709,66264,66261,914760,913308,197.804851771,3
11:0:91 11:0:41 10063 100 17,2.026345739,199.829992711,199.829966713,66264,66261,945000,943500,197.803620974,3
11:0:91 11:0:41 10062 100 17,2.02603454,199.828080517,199.828054519,66263,66260,945000,943500,197.802019979,3
11:0:91 11:0:41 10060 100 17,2.025412142,199.824338727,199.824312729,66260,66257,942080,940580,197.798900587,3
11:0:91 11:0:41 10059 100 17,2.025108943,199.82340513,199.823379132,66258,66255,919800,918340,197.798270189,3
11:0:91 11:0:41 10025 100 17,2.021202776,7.467080461,7.46753386,222,231,8727,8727,5.446331084,1
11:0:91 11:0:41 10080 100 17,2.030727323,199.843443873,199.843417875,66276,66274,941003,939503,197.812690552,3
11:0:91 11:0:41 10015 100 17,2.020724586,7.115169881,7.115855277,201,213,8955,8955,5.095130691,1
11:0:91 11:0:41 10003 100 17,2.020139598,7.387315424,7.387655024,415,433,8408,8408,5.367515426,1
11:0:91 11:0:41 10021 100 17,2.02103638,6.341487737,7.08111452,175,185,8272,8272,5.06007814,1
11:0:91 11:0:41 10013 100 17,2.020633988,4.028821176,5.03752035,37,48,1685,1685,3.016886362,1
11:0:91 11:0:41 10000 100 17,2.02,8.257960712,8.258247512,263,273,8383,8383,6.238247512,1
11:0:91 11:0:41 10072 100 17,2.028638531,42.524847362,42.852926145,2714,2755,168202,168202,40.824287614,3
11:0:91 11:0:41 10028 100 17,2.021380573,4.045448221,5.042660068,37,47,2376,2376,3.021279495,1
11:0:91 11:0:41 10075 100 17,2.029572128,199.715876243,199.715850245,64907,64904,664848,663784,197.686278117,3
11:0:91 11:0:41 10001 100 17,2.020031399,6.833788763,6.834201361,180,191,8309,8309,4.814169962,1
11:0:91 11:0:41 10020 100 17,2.021008181,4.032543146,5.04036812,49,63,941,941,3.019359939,1
11:0:91 11:0:41 10002 100 17,2.020083798,6.833854162,6.83426376,171,180,8216,8216,4.814179962,1
11:0:91 11:0:41 10031 100 17,2.02154717,6.901857588,6.902225587,145,153,9020,9020,4.880678417,1
11:0:91 11:0:41 10061 100 17,2.025723341,199.825272324,199.825246326,66261,66258,945000,943500,197.799522985,3
11:0:91 11:0:41 10034 100 17,2.021759967,6.368072841,6.36843984,106,114,8203,8203,4.346679873,1
11:0:91 11:0:41 10026 100 17,2.021271575,4.045397422,5.042394274,37,48,1986,1986,3.021122699,1
11:0:91 11:0:41 10027 100 17,2.021320374,7.022695642,7.02289324,211,221,8439,8439,5.001572866,1
11:0:91 11:0:41 10023 100 17,2.021112978,9.245006015,9.245314815,305,313,7965,7965,7.224201837,1
11:0:91 11:0:41 10033 100 17,2.021700368,7.024164627,7.024367627,220,234,9645,9645,5.002667259,1
11:0:91 11:0:41 10089 100 17,2.033415117,199.85077025,199.850744252,66281,66279,918380,916920,197.817329135,3
11:0:91 11:0:41 10019 100 17,2.020929582,4.032320751,4.067980624,33,42,2811,2811,2.047051042,1
11:0:91 11:0:41 10009 100 17,2.020464792,4.033070541,4.329017011,41,52,1297,1297,2.308552219,1
11:0:91 11:0:41 10082 100 17,2.031268322,199.716417242,199.716391244,47788,47754,775876,774376,197.685122922,3
11:0:91 11:0:41 10016 100 17,2.020790585,4.03155256,5.039472328,51,66,2302,2302,3.018681743,1
11:0:91 11:0:41 10011 100 17,2.02051439,6.368025042,7.094133611,214,227,8318,8318,5.073619221,1
11:0:91 11:0:41 10067 100 17,2.027106536,199.716728441,199.716702443,66154,66149,934660,933160,197.689595907,3
11:0:91 11:0:41 10052 100 17,2.023416749,37.265511948,37.592289514,2101,2143,65764,65764,35.568872765,2
11:0:91 11:0:41 10005 100 17,2.020244396,6.367914244,7.094085812,189,197,8283,8283,5.073841416,1
11:0:91 11:0:41 10040 100 17,2.022208961,4.032419149,4.072150784,51,64,3543,3543,2.049941823,1
11:0:91 11:0:41 10017 100 17,2.020823584,4.044882627,4.074936956,36,45,2408,2408,2.054113372,1
11:0:91 11:0:41 10073 100 17,2.02894973,199.839593084,199.839567086,66274,66272,941386,939886,197.810617356,3
11:0:91 11:0:41 10008 100 17,2.020404593,7.090231232,7.09039103,216,226,8208,8208,5.069986437,1
11:0:91 11:0:41 10088 100 17,2.033113517,39.640528686,39.965571053,2346,2384,151008,151008,37.932457536,3
11:0:91 11:0:41 10014 100 17,2.020666787,6.360810299,6.361154096,170,181,8222,8222,4.340487309,1
11:0:91 11:0:41 10022 100 17,2.021081579,4.049265973,4.075021554,39,51,2398,2398,2.053939975,1
11:0:91 11:0:41 10018 100 17,2.020876183,6.834179156,6.834626353,200,210,8356,8356,4.81375017,1
11:0:91 11:0:41 10047 100 17,2.022653954,26.49952985,26.844295755,1024,1049,49142,49142,24.821641801,2
11:0:91 11:0:41 10007 100 17,2.020371794,4.013893314,5.04394384,79,104,2539,2539,3.023572046,1
11:0:91 11:0:41 10081 100 17,2.031038522,199.722745823,199.722646426,66233,66230,694055,692962,197.691607904,3
11:0:91 11:0:41 10039 100 17,2.022133962,6.873413796,6.873714396,229,243,9030,9030,4.851580434,1
11:0:91 11:0:41 10012 100 17,2.020560989,6.393446641,7.108520114,191,203,8354,8354,5.087959125,1
11:0:91 11:0:41 10029 100 17,2.021431372,7.022328044,7.022720243,198,212,8320,8320,5.001288871,1
11:0:91 11:0:41 10087 100 17,2.032802318,199.849533454,199.849507456,66280,66278,945000,943500,197.816705138,3
11:0:91 11:0:41 10006 100 17,2.020307995,7.466645666,7.466974865,225,234,8800,8800,5.44666687,1
11:0:91 11:0:41 10044 100 17,2.022477157,7.093704013,7.094019213,244,256,8242,8242,5.071542056,1
11:0:91 11:0:41 10032 100 17,2.021582369,6.834490551,6.835091946,114,121,8430,8430,4.813509577,1
11:0:91 11:0:41 10035 100 17,2.021878966,7.38626723,7.38632963,396,417,8591,8591,5.364450664,1
11:0:91 11:0:41 10036 100 17,2.021908565,4.024443206,5.080794232,40,52,2932,2932,3.058885667,1
11:0:91 11:0:41 10055 100 17,2.023880147,199.865273209,199.865247211,62556,62546,757147,755687,197.841367064,3
11:0:91 11:0:41 10037 100 17,2.021975764,8.186824222,8.187151422,217,226,8233,8233,6.165175658,1
11:0:91 11:0:41 10038 100 17,2.022090963,7.07404779,7.074102989,234,244,8828,8828,5.052012026,1
11:0:91 11:0:41 10043 100 17,2.022445758,6.398119803,6.398863995,197,208,8767,8767,4.376418237,1
11:0:91 11:0:41 10041 100 17,2.02227976,6.430388258,6.431000254,88,95,8297,8297,4.408720494,1
11:0:91 11:0:41 10042 100 17,2.022390759,7.023602431,7.023690631,187,202,8785,8785,5.001299872,1
11:0:91 11:0:41 10058 100 17,2.024797744,199.822176334,199.822150336,66258,66255,945000,943500,197.797352592,3
11:0:91 11:0:41 10024 100 17,2.021138377,7.05324157,7.053523964,231,246,8778,8778,5.032385587,1
11:0:91 11:0:41 10004 100 17,2.020188397,6.835014546,6.835581741,194,201,8260,8260,4.815393344,1
11:0:91 11:0:41 10045 100 17,2.022548356,189.221267249,189.518222385,59769,59979,66109,66109,187.495674029,2
11:0:91 11:0:41 10048 100 17,2.022916953,34.544383044,34.880494608,1785,1819,65702,65702,32.857577655,2
11:0:91 11:0:41 10046 100 17,2.022577755,5.173818341,5.18271185,69,75,4125,4125,3.160134095,2
11:0:91 11:0:41 10049 100 17,2.022955952,33.982840992,34.320982947,1728,1760,65790,65790,32.298026995,2
11:0:91 11:0:41 10096 100 17,2.03470871,199.85416784,199.854141842,66287,66285,945000,943500,197.819433132,3
11:0:91 11:0:41 10070 100 17,2.028024133,199.835165895,199.835139897,66264,66261,943540,942040,197.807115764,3
11:0:91 11:0:41 10050 100 17,2.023180951,188.02608117,188.322865697,58954,59160,66049,66049,186.299684746,2
11:0:91 11:0:41 10051 100 17,2.02320875,56.31543146,56.63591227,4945,5006,66377,66377,54.61270352,2
11:0:91 11:0:41 10091 100 17,2.034021515,199.755070732,199.755044734,66229,66228,943940,942440,197.721023219,3
11:0:91 11:0:41 10030 100 17,2.021481371,4.045651417,4.074846358,36,46,2478,2478,2.053364987,1
11:0:91 11:0:41 10053 100 17,2.023459149,57.671054487,57.992081301,5217,5275,66038,66038,55.968622152,2
11:0:91 11:0:41 10010 100 17,2.020492791,6.398027404,6.398695198,209,223,8689,8689,4.378202407,1
11:0:91 11:0:41 10054 100 17,2.023673148,59.275025737,59.593479764,5599,5656,66072,66072,57.569806616,2
11:0:91 11:0:41 10056 100 17,2.024183346,199.818789943,199.818763945,66258,66255,921768,920268,197.794580599,3
11:0:91 11:0:41 10057 100 17,2.024494545,199.820021941,199.819995943,66258,66255,919800,918340,197.795501398,3
11:0:101 11:0:41 10098 100 17,2.035094513,199.856563235,199.856537237,66289,66287,937440,935952,197.821442724,3
11:0:101 11:0:41 10096 100 17,2.034472115,199.852923044,199.852897046,66287,66285,916208,914708,197.818424931,3
11:0:101 11:0:41 10094 100 17,2.033939116,199.855012038,199.85498604,66408,66406,707171,706078,197.821046924,3
11:0:101 11:0:41 10092 100 17,2.033324718,199.850155852,199.850129854,66280,66278,945000,943500,197.816805136,3
11:0:101 11:0:41 10088 100 17,2.032222921,199.846782262,199.846748264,66278,66276,915063,913603,197.814525343,3
11:0:101 11:0:41 10086 100 17,2.031608523,199.845864665,199.845830667,66278,66276,912555,911095,197.814222144,3
11:0:101 11:0:41 10085 100 17,2.031297324,199.845553466,199.845527468,66278,66276,945000,943500,197.814230144,3
11:0:101 11:0:41 10083 100 17,2.030859726,199.842518276,199.842492278,66276,66274,933626,932126,197.811632552,3
11:0:101 11:0:41 10081 100 17,2.030245328,199.84106768,199.841041682,66275,66273,945000,943500,197.810796354,3
11:0:101 11:0:41 10080 100 17,2.029934129,199.839904283,199.839878285,66274,66272,945000,943500,197.809944156,3
11:0:101 11:0:41 10079 100 17,2.02962293,199.838447286,199.838421288,66272,66270,937829,936329,197.808798358,3
11:0:101 11:0:41 10073 100 17,2.028129135,199.832460304,199.832434306,66264,66261,939465,937965,197.804305171,3
11:0:101 11:0:41 10071 100 17,2.027588136,199.831233107,199.831207109,66264,66261,945000,943500,197.803618973,3
11:0:101 11:0:41 10091 100 17,2.033013519,199.849222255,199.849196257,66279,66277,945000,943500,197.816182738,3
11:0:101 11:0:41 10070 100 17,2.027276937,199.829681512,199.829655514,66264,66261,945000,943500,197.802378577,3
11:0:101 11:0:41 10069 100 17,2.026965738,199.827769318,199.82774332,66263,66260,945000,943500,197.800777582,3
11:0:101 11:0:41 10068 100 17,2.026654539,199.824961125,199.824935127,66261,66258,945000,943500,197.798280588,3
11:0:101 11:0:41 10067 100 17,2.02635134,199.748992351,199.748966353,66210,66207,918340,916880,197.722615013,3
11:0:101 11:0:41 10065 100 17,2.025810341,199.823716329,199.823690331,66260,66257,936280,934780,197.79787999,3
11:0:101 11:0:41 10062 100 17,2.025466344,199.729034608,199.72900861,62157,62154,835224,833772,197.703542266,3
11:0:101 11:0:41 10087 100 17,2.031911722,199.846471063,199.846445065,66278,66276,945000,943500,197.814533343,3
11:0:101 11:0:41 10061 100 17,2.025155145,199.729956206,199.729930208,54275,54241,791772,790272,197.704775063,3
11:0:101 11:0:41 10060 100 17,2.024846345,199.819409942,199.819383944,66258,66255,937440,935952,197.794537599,3
11:0:101 11:0:41 10074 100 17,2.028440334,90.172506508,90.48232642,13036,13115,379564,379564,88.453886086,3
11:0:101 11:0:41 10059 100 17,2.024543146,199.817856346,199.817830348,66256,66253,916947,915487,197.793287202,3
11:0:101 11:0:41 10048 100 17,2.022679356,61.441844612,61.762822466,5924,5982,65847,65847,59.74014311,2
11:0:101 11:0:41 10027 100 17,2.021432375,7.543658677,7.544168276,212,226,8853,8853,5.522735901,1
11:0:101 11:0:41 10024 100 17,2.021231178,6.311143383,6.311784174,170,178,8198,8198,4.290552996,1
11:0:101 11:0:41 10007 100 17,2.020276994,7.037907701,7.0380935,185,200,8352,8352,5.017816506,1
11:0:101 11:0:41 10047 100 17,2.022657357,60.140938313,60.455746363,5710,5767,65686,65686,58.433089006,2
11:0:101 11:0:41 10023 100 17,2.021184579,4.049209374,5.042495072,43,55,2325,2325,3.021310493,1
11:0:101 11:0:41 10078 100 17,2.029311731,199.836321292,199.836295294,66268,66266,943980,942480,197.806983563,3
11:0:101 11:0:41 10022 100 17,2.02113678,7.01956968,7.019706079,179,192,8278,8278,4.998569299,1
11:0:101 11:0:41 10037 100 17,2.022049366,6.296527702,7.05957708,280,301,8272,8272,5.037527714,1
11:0:101 11:0:41 10031 100 17,2.021647971,6.97805891,6.978622707,287,302,9042,9042,4.956974736,1
