,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
21,11:0:11 11:0:41 10067 100 17,2.00635134,28.986458588,29.000511755,12028,12055,1049740,1049740,26.994160415,3,0,2.00635134,29.298614937,29.31083871,12406,12433,1049740,1049740,27.30448737,3,0,0.31032695500000074,1.149607730817068
22,11:0:11 11:0:41 10091 100 17,2.013013519,28.560553963,28.595695661,11406,11432,1050000,1050000,26.582682142,3,0,2.013013519,28.918525725,28.950609635,11768,11794,1050000,1050000,26.937596116,3,0,0.35491397400000224,1.3351322944167725
23,11:0:11 11:0:41 10066 100 17,2.00612154,29.869640654,29.872622651,19198,19225,1049280,1049280,27.866501111,3,0,2.00612154,30.071087123,30.073235723,19614,19642,1049280,1049280,28.067114183,3,0,0.20061307199999945,0.7199076453872051
24,11:0:11 11:0:41 10065 100 17,2.005810341,28.699973964,28.719845912,11564,11590,1048780,1048780,26.714035571,3,0,2.005810341,29.02681403,29.045513583,11923,11950,1048780,1048780,27.039703242,3,0,0.3256676710000015,1.2190882584342182
25,11:0:11 11:0:41 10082 100 17,2.010556527,29.111031054,29.120467632,12166,12193,1049799,1049799,27.109911105,3,0,2.010556527,29.40222968,29.410527263,12522,12549,1049799,1049799,27.399970736,3,0,0.29005963100000187,1.069939439773762
26,11:0:11 11:0:41 10064 100 17,2.005791142,28.617580994,28.640274132,11449,11475,1048716,1048716,26.63448299,3,0,2.005791142,28.970022579,28.98934733,11815,11841,1048716,1048716,26.983556188,3,0,0.3490731980000028,1.3106062472887627
27,11:0:11 11:0:41 10063 100 17,2.005487943,29.031642868,29.044163437,12025,12051,1049740,1049740,27.038675494,3,0,2.005487943,29.347417218,29.358164193,12409,12436,1049740,1049740,27.35267625,3,0,0.31400075599999866,1.1613022837219849
28,11:0:11 11:0:41 10061 100 17,2.005155145,45.582142786,45.582767184,20927,20939,1049772,1049772,43.577612039,3,0,2.005155145,46.264869868,46.265494266,21238,21251,1049772,1049772,44.260339121,3,0,0.6827270819999995,1.566692276274775
29,11:0:11 11:0:41 10060 100 17,2.004846345,28.790484316,28.807608473,11620,11646,1049040,1049040,26.802762128,3,0,2.004846345,29.124327576,29.139903339,11981,12007,1049040,1049040,27.135056994,3,0,0.332294865999998,1.2397784393007019
30,11:0:11 11:0:41 10012 100 17,2.00060319,4.931486419,4.974537863,270,272,8239,8239,2.973934673,1,0,2.00060319,4.300815211,4.30116981,270,272,8239,8239,2.30056662,1,0,-0.6733680529999999,-22.642328330660003
31,11:0:11 11:0:41 10036 100 17,2.001965767,3.950105716,3.994811317,124,125,8364,8364,1.99284555,1,0,2.001965767,3.950105716,3.994811317,124,125,8364,8364,1.99284555,1,0,0.0,0.0
32,11:0:11 11:0:41 10024 100 17,2.001231178,3.621965904,3.668420478,116,117,8198,8198,1.6671893,1,0,2.001231178,3.621965904,3.668420478,116,117,8198,8198,1.6671893,1,0,0.0,0.0
33,11:0:11 11:0:41 10008 100 17,2.000334193,3.961281262,4.005779873,126,128,8325,8325,2.00544568,1,0,2.000334193,3.961281262,4.005779873,126,128,8325,8325,2.00544568,1,0,0.0,0.0
34,11:0:11 11:0:41 10034 100 17,2.001876169,3.79473845,3.840419831,118,119,8396,8396,1.838543662,1,0,2.001876169,3.79473845,3.840419831,118,119,8396,8396,1.838543662,1,0,0.0,0.0
35,11:0:11 11:0:41 10026 100 17,2.001364576,4.122245569,4.166754181,148,149,8300,8300,2.165389605,1,0,2.001364576,4.076625674,4.076768472,148,149,8300,8300,2.075403896,1,0,-0.08998570900000002,-4.155635955405819
36,11:0:11 11:0:41 10022 100 17,2.00113678,3.724997803,3.771810575,121,121,8278,8278,1.770673795,1,0,2.00113678,3.724997803,3.771810575,121,121,8278,8278,1.770673795,1,0,0.0,0.0
37,11:0:11 11:0:41 10027 100 17,2.001432375,4.074904569,4.11983078,136,138,8316,8316,2.118398405,1,0,2.001432375,4.075058084,4.075345483,136,138,8316,8316,2.073913108,1,0,-0.044485297000000035,-2.0999495135099493
38,11:0:11 11:0:41 10049 100 17,2.002894755,5.265782608,5.308384259,305,308,53473,53473,3.305489504,2,0,2.002894755,5.57016294,5.612352991,312,315,53473,53473,3.609458236,2,0,0.30396873199999996,9.195876484622472
39,11:0:11 11:0:41 10017 100 17,2.000813585,4.469502953,4.511797595,169,171,8255,8255,2.51098401,1,0,2.000813585,4.462819525,4.463136725,169,171,8255,8255,2.46232314,1,0,-0.04866086999999997,-1.9379203454186855
40,11:0:11 11:0:41 10089 100 17,2.01252612,29.156831342,29.165287522,12521,12548,1049205,1049205,27.152761402,3,0,2.01252612,4.615752914,4.616652513,3623,3625,1049205,1049205,2.604126393,3,0,-24.548635008999998,-90.40934969948144
41,11:0:11 11:0:41 10016 100 17,2.000749786,4.142354286,4.186952904,152,153,8295,8295,2.186203118,1,0,2.000749786,4.10355292,4.10389412,152,153,8295,8295,2.103144334,1,0,-0.08305878399999989,-3.7992253929261794
42,11:0:11 11:0:41 10023 100 17,2.001184579,4.273745149,4.316498572,161,163,8348,8348,2.315313993,1,0,2.001184579,4.173601986,4.173942386,161,163,8348,8348,2.172757807,1,0,-0.1425561860000002,-6.157099487628768
