,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
103,11:0:21 11:0:41 10091 100 17,2.008320688,115.984271542,116.004082281,104134,104172,2229754,2229754,113.995761593,3,0,2.008320688,116.8788314,116.899050933,104939,104977,2229754,2229754,114.890730245,3,0,0.8949686520000029,0.7850894098986915
104,11:0:21 11:0:41 10090 100 17,2.008283089,1145.993529316,1145.993780697,183931286,183931764,246506001,246506001,1143.985497608,3,0,2.008283089,1150.624680498,1150.625020002,185080763,185081240,246506001,246506001,1148.616736913,3,0,4.631239305000008,0.4048337426203069
105,11:0:21 11:0:41 10087 100 17,2.007289694,245.461193206,245.468785383,1140770,1140917,12022846,12022846,243.461495689,3,0,2.007289694,250.148301918,250.155598697,1184230,1184390,12022846,12022846,248.148309003,3,0,4.6868133140000054,1.9250737373218905
106,11:0:21 11:0:41 10086 100 17,2.007264495,202.349719122,202.361476688,707016,707139,8974479,8974479,200.354212193,3,0,2.007264495,206.761987798,206.772875366,737688,737815,8974479,8974479,204.765610871,3,0,4.411398678000012,2.201799817290858
107,11:0:21 11:0:41 10089 100 17,2.008256289,133.797875515,133.817135849,441748,441875,6925624,6925624,131.80887956,3,0,2.008256289,137.353063887,137.373015426,455561,455692,6925624,6925624,135.364759137,3,0,3.5558795769999847,2.6977541944595105
108,11:0:21 11:0:41 10084 100 17,2.007208697,462.907813885,462.90894968,5313954,5314187,3083719,3083719,460.901740983,3,0,2.007208697,468.742640355,468.743869944,5438178,5438414,3083719,3083719,466.736661247,3,0,5.834920263999948,1.2659792196825665
109,11:0:21 11:0:41 10096 100 17,2.009712875,463.661070604,463.661392188,5315919,5316147,2171127,2171127,461.651679313,3,0,2.009712875,467.449663103,467.449984903,5393130,5393343,2171127,2171127,465.440272028,3,0,3.788592714999993,0.8206604426605639
110,11:0:21 11:0:41 10083 100 17,2.006713497,430.382577976,430.385253568,10243787,10244119,41544715,41544715,428.378540071,3,0,2.006713497,435.281757163,435.284277758,10441961,10442300,41544715,41544715,433.277564261,3,0,4.899024190000034,1.143620357170101
111,11:0:21 11:0:41 10079 100 17,2.005924505,217.848390358,217.859552129,686845,686956,8794960,8794960,215.853627624,3,0,2.005924505,222.38547757,222.395102339,714687,714817,8794960,8794960,220.389177834,3,0,4.535550209999997,2.1012156524422965
112,11:0:21 11:0:41 10077 100 17,2.005857507,455.42619053,455.428278922,25834631,25835047,43616021,43616021,453.422421415,3,0,2.005857507,459.909226732,459.911033526,26153854,26154272,43616021,43616021,457.905176019,3,0,4.482754604000036,0.9886486402702932
113,11:0:21 11:0:41 10076 100 17,2.005835108,522.443942726,522.445305323,13152685,13152802,2147179,2147179,520.439470215,3,0,2.005835108,519.885837926,519.886854323,13051594,13051708,2147179,2147179,517.881019215,3,0,-2.558450999999991,-0.491594344092131
114,11:0:21 11:0:41 10099 100 17,2.010130471,263.095506996,263.102676578,1346156,1346326,13426875,13426875,261.092546107,3,0,2.010130471,266.30008696,266.305673144,1371962,1372129,13426875,13426875,264.295542673,3,0,3.2029965660000244,1.2267667590507867
115,11:0:21 11:0:41 10072 100 17,2.005461117,194.055833374,194.071599931,522542,522643,7665167,7665167,192.066138814,3,0,2.005461117,199.160420797,199.174673162,548399,548516,7665167,7665167,197.169212045,3,0,5.103073230999996,2.656935398665923
116,11:0:21 11:0:41 10071 100 17,2.005438718,3176.940804702,3176.9408507,221063552,221063936,98864087,98864087,3174.935411982,3,0,2.005438718,3131.542954235,3131.543000233,211532027,211532379,98864087,98864087,3129.537561515,3,0,-45.3978504669999,-1.4298826456648963
117,11:0:21 11:0:41 10092 100 17,2.008623087,151.185309196,151.204216137,352618,352709,6222453,6222453,149.19559305,3,0,2.008623087,155.854505495,155.873541436,370366,370461,6222453,6222453,153.864918349,3,0,4.669325298999979,3.129667038781196
118,11:0:21 11:0:41 10069 100 17,2.005389719,268.792816263,268.80010264,2625171,2625427,18497733,18497733,266.794712921,3,0,2.005389719,273.012056307,273.018287491,2712440,2712698,18497733,18497733,271.012897772,3,0,4.2181848509999895,1.5810601360188976
119,11:0:21 11:0:41 10066 100 17,2.004682923,104.398845132,104.418236865,69146,69166,1634860,1634860,102.413553942,3,0,2.004682923,105.558747001,105.578717532,70096,70115,1634860,1634860,103.574034609,3,0,1.1604806670000016,1.1331319169503855
120,11:0:21 11:0:41 10065 100 17,2.004399724,145.039952278,145.05774502,120948,120985,2429431,2429431,143.053345296,3,0,2.004399724,147.666002954,147.688123484,124683,124720,2429431,2429431,145.68372376,3,0,2.630378463999989,1.838739568485672
121,11:0:21 11:0:41 10063 100 17,2.004278727,135.514345251,135.533766992,88906,88930,1948313,1948313,133.529488265,3,0,2.004278727,138.330327116,138.347467063,91932,91969,1948313,1948313,136.343188336,3,0,2.8137000709999995,2.1071750574045383
122,11:0:21 11:0:41 10062 100 17,2.004231729,156.365037452,156.382185994,171777,171830,3288623,3288623,154.377954265,3,0,2.004231729,159.733847638,159.747360198,178064,178114,3288623,3288623,157.743128469,3,0,3.365174203999999,2.1798282144764363
123,11:0:21 11:0:41 10028 100 17,2.000806173,128.646739207,128.665486545,2204,2204,5106,5106,126.664680372,1,0,2.000806173,128.63927481,128.639557011,2204,2204,5106,5106,126.638750838,1,0,-0.02592953399999942,-0.02047100574828538
124,11:0:21 11:0:41 10027 100 17,2.000768173,118.689420116,118.708554849,1335,1335,2823,2823,116.707786676,1,0,2.000768173,118.689434967,118.689590567,1335,1335,2823,2823,116.688822394,1,0,-0.01896428199999889,-0.016249371648737417
125,11:0:21 11:0:41 10025 100 17,2.000718575,95.481049223,95.501512357,3974,3975,6388,6388,93.500793782,1,0,2.000718575,94.753811836,94.753876235,3968,3968,6388,6388,92.75315766,1,0,-0.747636122000003,-0.7996040373123887
126,11:0:21 11:0:41 10098 100 17,2.010083872,847.147710781,847.147795979,1612335,1612359,1259428,1259428,845.137712107,3,0,2.010083872,847.684098269,847.684183467,1614042,1614068,1259428,1259428,845.674099595,3,0,0.5363874880000594,0.06346746575333859
127,11:0:21 11:0:41 10070 100 17,2.005416519,522.420001377,522.420585977,13016220,13016353,43169845,43169845,520.415169458,3,0,2.005416519,525.314404009,525.314941649,13091147,13091275,43169845,43169845,523.30952513,3,0,2.8943556719999606,0.5561628180466689
128,11:0:21 11:0:41 10022 100 17,2.000617778,120.086152244,120.105238173,2894,2896,7132,7132,118.104620395,1,0,2.000617778,120.0334774,120.0337224,2893,2893,7132,7132,118.033104622,1,0,-0.07151577300000156,-0.060552900268268595
129,11:0:21 11:0:41 10021 100 17,2.000579579,117.510119741,117.529162268,1158,1159,3096,3096,115.528582689,1,0,2.000579579,117.513687265,117.514044464,1159,1159,3096,3096,115.513464885,1,0,-0.015117803999999069,-0.013085769467713294
130,11:0:21 11:0:41 10053 100 17,2.00191334,134.887179566,134.907532102,182504,182560,910508,910508,132.905618762,2,0,2.00191334,127.910591871,127.910990072,174919,174921,910508,910508,125.909076732,2,0,-6.996542029999986,-5.264293635718296
131,11:0:21 11:0:41 10020 100 17,2.00055418,125.34508296,125.364080097,2083,2086,2288,2288,123.363525917,1,0,2.00055418,125.366682448,125.366845447,2086,2086,2288,2288,123.366291267,1,0,0.0027653499999900077,0.002241626914790485
132,11:0:21 11:0:41 10067 100 17,2.004708122,274.014208487,274.020389475,1536538,1536700,15400202,15400202,272.015681353,3,0,2.004708122,279.122157599,279.129895379,1601872,1602058,15400202,15400202,277.125187257,3,0,5.109505904000002,1.8783865248449767
133,11:0:21 11:0:41 10047 100 17,2.001474552,193.806276588,193.821088345,663182,663302,535563,535563,191.819613793,2,0,2.001474552,143.825185813,143.825488414,497338,497340,535563,535563,141.824013862,2,0,-49.995599931000015,-26.063862262256563
134,11:0:21 11:0:41 10019 100 17,2.000529381,128.243129231,128.261202571,2212,2212,2371,2371,126.26067319,1,0,2.000529381,128.255698038,128.255947837,2212,2212,2371,2371,126.255418456,1,0,-0.005254734000004646,-0.004161813704333098
135,11:0:21 11:0:41 10044 100 17,2.001257958,124.801026262,124.818281802,1428,1430,3224,3224,122.817023844,1,0,2.001257958,124.795437918,124.79571592,1428,1428,3224,3224,122.794457962,1,0,-0.022565882000009196,-0.01837357826604883
136,11:0:21 11:0:41 10080 100 17,2.0066299,179.057137577,179.07154233,503366,503456,6895519,6895519,177.06491243,3,0,2.0066299,181.171530365,181.188684114,511965,512063,6895519,6895519,179.182054214,3,0,2.1171417840000117,1.1956867992335818
137,11:0:21 11:0:41 10024 100 17,2.000693776,92.105472717,92.127732646,1961,1961,4725,4725,90.12703887,1,0,2.000693776,91.878289998,91.878532398,1955,1955,4725,4725,89.877838622,1,0,-0.24920024800000817,-0.27649887439379506
138,11:0:21 11:0:41 10055 100 17,2.002069738,220.365224474,220.375650648,843866,844012,10225392,10225392,218.37358091,3,0,2.002069738,224.876092709,224.888494876,879715,879862,10225392,10225392,222.886425138,3,0,4.512844228000006,2.0665706030895374
139,11:0:21 11:0:41 10018 100 17,2.000504582,118.719026212,118.737963351,1836,1836,2150,2150,116.737458769,1,0,2.000504582,118.725786241,118.726088241,1836,1836,2150,2150,116.725583659,1,0,-0.011875110000005407,-0.010172493152779577
140,11:0:21 11:0:41 10023 100 17,2.000655977,125.931768845,125.950182976,2998,2999,6327,6327,123.949526999,1,0,2.000655977,125.814813626,125.815055428,2994,2994,6327,6327,123.814399451,1,0,-0.13512754799999982,-0.10901820383799447
141,11:0:21 11:0:41 10085 100 17,2.007238296,272.101650528,272.105996519,1454003,1454174,14808320,14808320,270.098758223,3,0,2.007238296,277.23782445,277.244210236,1515120,1515295,14808320,14808320,275.23697194,3,0,5.138213716999985,1.9023462939277023
142,11:0:21 11:0:41 10058 100 17,2.002924335,569.807360214,569.807691886,23069585,23069919,68646625,68646625,567.804767551,3,0,2.002924335,564.624596429,564.626089228,22099710,22100028,68646625,68646625,562.623164893,3,0,-5.181602658000088,-0.9125676560182594
143,11:0:21 11:0:41 10064 100 17,2.004353525,407.627763748,407.630533137,1048888,1049043,11385553,11385553,405.626179612,3,0,2.004353525,411.65006541,411.653430591,1089226,1089398,11385553,11385553,409.649077066,3,0,4.022897454000031,0.9917746082977476
144,11:0:21 11:0:41 10017 100 17,2.000479183,116.563394201,116.580845739,2591,2593,4217,4217,114.580366556,1,0,2.000479183,116.325393438,116.325695638,2591,2591,4217,4217,114.325216455,1,0,-0.25515010099999813,-0.22268221744193503
145,11:0:21 11:0:41 10078 100 17,2.005878306,204.175283077,204.186796846,880019,880187,10849042,10849042,202.18091854,3,0,2.005878306,210.449122846,210.459608616,937875,938049,10849042,10849042,208.45373031,3,0,6.272811770000004,3.1025735837474566
146,11:0:21 11:0:41 10030 100 17,2.000869371,117.520124299,117.537686633,1837,1838,2160,2160,115.536817262,1,0,2.000869371,117.529037612,117.529304612,1838,1838,2160,2160,115.528435241,1,0,-0.008382021000002737,-0.007254848453194824
147,11:0:21 11:0:41 10073 100 17,2.005486316,292.015185321,292.019478506,2682176,2682394,19550908,19550908,290.01399219,3,0,2.005486316,296.487171743,296.492642131,2762177,2762398,19550908,19550908,294.487155815,3,0,4.473163624999984,1.542395796568819
148,11:0:21 11:0:41 10036 100 17,2.001031765,124.003362802,124.020207938,2077,2080,2293,2293,122.019176173,1,0,2.001031765,124.011783137,124.011885735,2078,2078,2293,2293,122.01085397,1,0,-0.008322203000005857,-0.00682040582556184
149,11:0:21 11:0:41 10038 100 17,2.001082163,107.447611183,107.468167309,1657,1657,2484,2484,105.467085146,1,0,2.001082163,107.277194389,107.277447191,1657,1657,2484,2484,105.276365028,1,0,-0.19072011800000155,-0.18083378120859625
150,11:0:21 11:0:41 10014 100 17,2.000393186,122.309671779,122.328304112,1894,1894,4303,4303,120.327910926,1,0,2.000393186,122.313055223,122.313280423,1894,1894,4303,4303,120.312887237,1,0,-0.01502368900000306,-0.01248562273240364
151,11:0:21 11:0:41 10000 100 17,2.0,123.689015509,123.707108845,2084,2084,2290,2290,121.707108845,1,0,2.0,123.692408728,123.692715927,2084,2084,2290,2290,121.692715927,1,0,-0.014392917999998645,-0.01182586468168325
152,11:0:21 11:0:41 10054 100 17,2.002018539,8.88778943,8.907710556,295,295,10000,10000,6.905692017,2,0,2.002018539,9.517886038,9.518217839,312,312,10000,10000,7.5161993,2,0,0.6105072830000005,8.840638729573978
153,11:0:21 11:0:41 10074 100 17,2.005624913,255.836936869,255.844013848,1172603,1172761,12771213,12771213,253.838388935,3,0,2.005624913,261.608317889,261.613069273,1226424,1226593,12771213,12771213,259.60744436,3,0,5.769055424999976,2.2727277182953003
154,11:0:21 11:0:41 10016 100 17,2.000456184,75.519622186,75.539068118,1515,1516,3600,3600,73.538611934,1,0,2.000456184,75.24334817,75.24364877,1510,1510,3600,3600,73.243192586,1,0,-0.2954193479999958,-0.40172004914252535
155,11:0:21 11:0:41 10003 100 17,2.000086197,101.255042878,101.274284213,2817,2818,4966,4966,99.274198016,1,0,2.000086197,101.03736866,101.037671061,2814,2814,4966,4966,99.037584864,1,0,-0.23661315200000388,-0.23834305058991156
156,11:0:21 11:0:41 10004 100 17,2.000111196,113.565199616,113.58213076,1627,1629,2511,2511,111.582019564,1,0,2.000111196,113.610388046,113.610699046,1629,1629,2511,2511,111.61058785,1,0,0.02856828599999517,0.02560294760000224
157,11:0:21 11:0:41 10068 100 17,2.00534172,450.897090951,450.898158948,7364621,7364712,27361059,27361059,448.892817228,3,0,2.00534172,454.968613434,454.969899233,7443574,7443669,27361059,27361059,452.964557513,3,0,4.071740284999976,0.9070629176344945
158,11:0:21 11:0:41 10005 100 17,2.000140995,128.182882052,128.201989583,2212,2212,2377,2377,126.201848588,1,0,2.000140995,128.183155683,128.183325283,2212,2212,2377,2377,126.183184288,1,0,-0.018664299999997525,-0.01478924453866695
159,11:0:21 11:0:41 10088 100 17,2.007314893,244.656152166,244.663450943,1114226,1114359,11882600,11882600,242.65613605,3,0,2.007314893,249.289408549,249.299145323,1154434,1154588,11882600,11882600,247.29183043,3,0,4.635694380000018,1.9103965205498945
160,11:0:21 11:0:41 10039 100 17,2.001107162,128.212063744,128.231904874,2212,2212,2366,2366,126.230797712,1,0,2.001107162,128.219060764,128.219302165,2212,2212,2366,2366,126.218195003,1,0,-0.012602708999992274,-0.009983862281173091
161,11:0:21 11:0:41 10015 100 17,2.000431385,124.06109119,124.079907322,2071,2080,2290,2290,122.079475937,1,0,2.000431385,124.065940742,124.066060343,2072,2073,2290,2290,122.065628958,1,0,-0.013846978999993098,-0.011342593743717357
162,11:0:21 11:0:41 10006 100 17,2.000166194,121.753466541,121.772266678,1970,1972,2228,2228,119.772100484,1,0,2.000166194,121.758775495,121.759077095,1972,1972,2228,2228,119.758910901,1,0,-0.013189583000013272,-0.0110122331884588
163,11:0:21 11:0:41 10041 100 17,2.00117036,106.331396335,106.349289673,1767,1767,3290,3290,104.348119313,1,0,2.00117036,106.192207614,106.192351813,1761,1761,3290,3290,104.191181453,1,0,-0.15693785999999932,-0.1503983598681376
164,11:0:21 11:0:41 10011 100 17,2.000291589,123.688107713,123.706627247,2084,2084,2300,2300,121.706335658,1,0,2.000291589,123.699697499,123.699965699,2084,2084,2300,2300,121.69967411,1,0,-0.006661547999996742,-0.005473460328898551
165,11:0:21 11:0:41 10056 100 17,2.002094537,266.059945331,266.066686709,1397148,1397315,14439205,14439205,264.064592172,3,0,2.002094537,271.763735394,271.770611376,1461593,1461773,14439205,14439205,269.768516839,3,0,5.703924666999967,2.1600490319749808
166,11:0:21 11:0:41 10081 100 17,2.006654299,306.552221734,306.555952123,2290029,2290248,1929210,1929210,304.549297824,3,0,2.006654299,313.10605339,313.110661976,2371545,2371757,1929210,1929210,311.104007677,3,0,6.55470985300002,2.1522656265613875
167,11:0:21 11:0:41 10034 100 17,2.000981967,85.418084819,85.437863152,2282,2283,4756,4756,83.436881185,1,0,2.000981967,85.083983574,85.084286374,2272,2272,4756,4756,83.083304407,1,0,-0.3535767780000043,-0.423765573423146
168,11:0:21 11:0:41 10007 100 17,2.000191593,108.139537457,108.157396384,7250,7254,8067,8067,106.157204791,1,0,2.000191593,107.326737801,107.346607118,7213,7213,8067,8067,105.346415525,1,0,-0.8107892660000005,-0.7637628247618847
169,11:0:21 11:0:41 10060 100 17,2.002984333,259.988762825,259.995129207,1266066,1266227,13603225,13603225,257.992144874,3,0,2.002984333,265.992819566,266.000620943,1326353,1326522,13603225,13603225,263.99763661,3,0,6.005491735999954,2.327780847332758
170,11:0:21 11:0:41 10049 100 17,2.00153415,8.896895603,8.916539527,295,296,10000,10000,6.915005377,2,0,2.00153415,9.535318364,9.535650764,312,313,10000,10000,7.534116614,2,0,0.6191112370000003,8.953156263033812
171,11:0:21 11:0:41 10051 100 17,2.001739744,5871.20463254,5871.20468814,4054651,4054652,104364,104364,5869.202948396,2,0,2.001739744,5871.198498057,5871.198553657,4054649,4054649,104364,104364,5869.196813913,2,0,-0.00613448299918673,-0.00010451986501613868
172,11:0:21 11:0:41 10008 100 17,2.000216392,100.878880824,100.899884348,4139,4142,6239,6239,98.899667956,1,0,2.000216392,100.508822891,100.50908589,4133,4134,6239,6239,98.508869498,1,0,-0.3907984580000061,-0.3951463802425207
173,11:0:21 11:0:41 10035 100 17,2.001006966,121.612205436,121.630868167,1972,1972,2226,2226,119.629861201,1,0,2.001006966,121.6193254,121.6196316,1972,1972,2226,2226,119.618624634,1,0,-0.011236566999997422,-0.00939277776233305
174,11:0:21 11:0:41 10002 100 17,2.000063198,97.339062458,97.359520983,1679,1679,2408,2408,95.359457785,1,0,2.000063198,97.228202044,97.228502444,1679,1679,2408,2408,95.228439246,1,0,-0.13101853900001004,-0.1373943833609121
175,11:0:21 11:0:41 10010 100 17,2.00026659,128.206146366,128.224831903,2212,2212,2360,2360,126.224565313,1,0,2.00026659,128.21242379,128.212707592,2212,2212,2360,2360,126.212441002,1,0,-0.012124310999993781,-0.009605349774767721
176,11:0:21 11:0:41 10031 100 17,2.00089417,123.697800477,123.715005415,2084,2084,2293,2293,121.714111245,1,0,2.00089417,123.700029897,123.700220898,2084,2084,2293,2293,121.699326728,1,0,-0.01478451699999539,-0.012146921050292544
177,11:0:21 11:0:41 10082 100 17,2.006692698,101.294799932,101.313951465,87022,87064,1154827,1154827,99.307258767,3,0,2.006692698,106.781843609,106.805140533,94968,95015,1154827,1154827,104.798447835,3,0,5.491189068000011,5.529494153980962
178,11:0:21 11:0:41 10075 100 17,2.005650312,258.654671383,258.661943962,2118180,2118400,19960647,19960647,256.65629365,3,0,2.005650312,263.293167799,263.299471985,2203914,2204143,19960647,19960647,261.293821673,3,0,4.637528023000016,1.8069021246461905
179,11:0:21 11:0:41 10012 100 17,2.000316588,112.976219296,112.994713623,1385,1387,3362,3362,110.994397035,1,0,2.000316588,112.935476009,112.935790209,1381,1381,3362,3362,110.935473621,1,0,-0.05892341400000589,-0.0530868364296132
180,11:0:21 11:0:41 10029 100 17,2.000844572,121.428252899,121.447419428,1951,1951,2221,2221,119.446574856,1,0,2.000844572,121.44740644,121.447481839,1951,1951,2221,2221,119.446637267,1,0,6.241100000181632e-05,5.225013783530965e-05
181,11:0:21 11:0:41 10033 100 17,2.000956768,111.841031405,111.858468547,1681,1681,2786,2786,109.857511779,1,0,2.000956768,111.670937488,111.671057488,1676,1676,2786,2786,109.67010072,1,0,-0.18741105900001287,-0.17059466937229295
182,11:0:21 11:0:41 10026 100 17,2.000745574,75.309212723,75.32931625,1079,1080,2214,2214,73.328570676,1,0,2.000745574,75.268886065,75.268942866,1079,1079,2214,2214,73.268197292,1,0,-0.060373384000001806,-0.08233268894161284
183,11:0:21 11:0:41 10040 100 17,2.001132561,120.484628618,120.506937341,1108,1111,3092,3092,118.50580478,1,0,2.001132561,120.556739024,120.557038222,1113,1114,3092,3092,118.555905661,1,0,0.05010088099999166,0.04227715350568809
184,11:0:21 11:0:41 10032 100 17,2.000918969,125.575365534,125.591631272,1050,1053,2551,2551,123.590712303,1,0,2.000918969,125.576467487,125.576607289,1050,1050,2551,2551,123.57568832,1,0,-0.01502398300000607,-0.012156239510273767
185,11:0:21 11:0:41 10095 100 17,2.009601479,197.658181872,197.673571625,590221,590334,8147494,8147494,195.663970146,3,0,2.009601479,202.038448917,202.052116281,614634,614754,8147494,8147494,200.042514802,3,0,4.3785446560000025,2.2377879037887416
186,11:0:21 11:0:41 10037 100 17,2.001056964,125.330473012,125.34940095,2086,2086,2297,2297,123.348343986,1,0,2.001056964,125.337485961,125.337552161,2086,2086,2297,2297,123.336495197,1,0,-0.011848788999998305,-0.009605957094440716
187,11:0:21 11:0:41 10043 100 17,2.001219958,123.149378245,123.167800985,1351,1352,3229,3229,121.166581027,1,0,2.001219958,123.090035544,123.090354944,1351,1351,3229,3229,121.089134986,1,0,-0.07744604100000174,-0.06391699785829902
188,11:0:21 11:0:41 10001 100 17,2.000024999,126.665596286,126.684038625,1245,1246,2823,2823,124.684013626,1,0,2.000024999,126.676583086,126.676900687,1245,1245,2823,2823,124.676875688,1,0,-0.007137937999999622,-0.005724822126283532
189,11:0:21 11:0:41 10045 100 17,2.001296157,163.884128844,163.898854388,285998,286060,352567,352567,161.897558231,2,0,2.001296157,128.024362247,128.024632246,223459,223466,352567,352567,126.023336089,2,0,-35.87422214200001,-22.15859370208268
190,11:0:21 11:0:41 10013 100 17,2.000354987,117.508924545,117.527498873,1113,1113,2554,2554,115.527143886,1,0,2.000354987,117.50867989,117.508774691,1113,1113,2554,2554,115.508419704,1,0,-0.0187241819999997,-0.01620760400558017
191,11:0:21 11:0:41 10042 100 17,2.001195159,118.91347154,118.933361071,1845,1845,2153,2153,116.932165912,1,0,2.001195159,118.924967733,118.925277933,1845,1845,2153,2153,116.924082774,1,0,-0.008083138000003487,-0.006912672776528093
192,11:0:21 11:0:41 10046 100 17,2.001329156,239.152637522,239.161627292,952686,952805,934044,934044,237.160298136,2,0,2.001329156,148.630864142,148.631093142,575945,575948,934044,934044,146.629763986,2,0,-90.53053415,-38.17271898439135
193,11:0:21 11:0:41 10059 100 17,2.002961934,3486.629023718,3486.629067316,220489658,220490040,98875818,98875818,3484.626105382,3,0,2.002961934,3440.892419138,3440.892462736,210793566,210793908,98875818,98875818,3438.889500802,3,0,-45.73660457999995,-1.3125254531428732
194,11:0:21 11:0:41 10048 100 17,2.001496551,2439.120034477,2439.120111675,100121,100121,10824,10824,2437.118615124,2,0,2.001496551,2439.118721622,2439.11879882,100121,100121,10824,10824,2437.117302269,2,0,-0.0013128549999237293,-5.386914661340484e-05
195,11:0:21 11:0:41 10061 100 17,2.003597931,208.026362468,208.038116433,561329,561435,7556197,7556197,206.034518502,3,0,2.003597931,212.356830358,212.368826522,584490,584595,7556197,7556197,210.365228591,3,0,4.330710089000007,2.1019342392172837
196,11:0:21 11:0:41 10009 100 17,2.000241591,123.73844473,123.757353265,2077,2079,2293,2293,121.757111674,1,0,2.000241591,123.754724909,123.754859108,2079,2079,2293,2293,121.754617517,1,0,-0.002494157000000996,-0.0020484692563002035
197,11:0:21 11:0:41 10050 100 17,2.001585349,192.050282803,192.062172569,639831,639949,866873,866873,190.06058722,2,0,2.001585349,130.576689408,130.577003008,439123,439126,866873,866873,128.575417659,2,0,-61.48516956099999,-32.35029969145015
198,11:0:21 11:0:41 10052 100 17,2.001766544,238.619323336,238.628933106,948274,948408,966438,966438,236.627166562,2,0,2.001766544,148.880353729,148.880455129,575362,575367,966438,966438,146.878688585,2,0,-89.74847797700002,-37.92822239346915
199,11:0:21 11:0:41 10057 100 17,2.002310536,143.213647097,143.233164639,93976,93996,1584403,1584403,141.230854103,3,0,2.002310536,145.191067583,145.208917122,96004,96035,1584403,1584403,143.206606586,3,0,1.9757524829999795,1.3989524424734119
200,11:0:31 11:0:41 10099 100 17,2.008068081,339.931201811,339.934193801,6742427,6742745,33381223,33381223,337.92612572,3,0,2.008068081,342.557765403,342.562003187,6780931,6781255,33381223,33381223,340.553935106,3,0,2.627809385999967,0.7776283589796565
201,11:0:31 11:0:41 10095 100 17,2.007057286,365.957446392,365.961766576,7218111,7218413,32953236,32953236,363.95470929,3,0,2.007057286,370.61552194,370.618861327,7382468,7382778,32953236,32953236,368.611804041,3,0,4.657094751000045,1.2795808467721352
202,11:0:31 11:0:41 10092 100 17,2.006847889,302.349324844,302.354423628,2265140,2265363,1333486,1333486,300.347575739,3,0,2.006847889,305.754300485,305.759396668,2301733,2301937,1333486,1333486,303.752548779,3,0,3.4049730400000158,1.1336775506251844
203,11:0:31 11:0:41 10090 100 17,2.006120293,309.32263908,309.326100468,4257106,4257393,24711438,24711438,307.319980175,3,0,2.006120293,306.57501644,306.579073428,4027609,4027891,24711438,24711438,304.572953135,3,0,-2.7470270400000345,-0.8938654227544106
204,11:0:31 11:0:41 10088 100 17,2.006046096,206.129729316,206.140605483,715411,715544,8963993,8963993,204.134559387,3,0,2.006046096,209.803061966,209.814785128,737862,737989,8963993,8963993,207.808739032,3,0,3.6741796450000095,1.799881243055209
205,11:0:31 11:0:41 10087 100 17,2.006021097,184.514198427,184.529739181,540385,540495,8163612,8163612,182.523718084,3,0,2.006021097,189.753932953,189.766566116,569992,570102,8163612,8163612,187.760545019,3,0,5.2368269350000105,2.8691213339134087
206,11:0:31 11:0:41 10085 100 17,2.005970899,187.600334233,187.615449581,452543,452619,5636747,5636747,185.609478682,3,0,2.005970899,187.945500896,187.960043057,453395,453476,5636747,5636747,185.954072158,3,0,0.344593476,0.1856551068657346
207,11:0:31 11:0:41 10084 100 17,2.0053617,208.182365768,208.193273735,713362,713498,8835236,8835236,206.187912035,3,0,2.0053617,212.873405792,212.884788356,744160,744289,8835236,8835236,210.879426656,3,0,4.691514620999982,2.2753587126890378
208,11:0:31 11:0:41 10080 100 17,2.005191304,456.916567336,456.917712132,5238208,5238442,2171127,2171127,454.912520828,3,0,2.005191304,448.687380453,448.689110847,5077821,5077910,2171127,2171127,446.683919543,3,0,-8.228601285000025,-1.8088315683250262
209,11:0:31 11:0:41 10079 100 17,2.005165705,303.89558782,303.900203806,4654760,4655052,26389332,26389332,301.895038101,3,0,2.005165705,306.191615324,306.195133717,4668442,4668741,26389332,26389332,304.189968012,3,0,2.294929910999997,0.7601747698258692
210,11:0:31 11:0:41 10078 100 17,2.005128106,1832.523565953,1832.523619951,519314745,519315351,460323444,460323444,1830.518491845,3,0,2.005128106,1836.469429926,1836.469483924,521039330,521039908,460323444,460323444,1834.464355818,3,0,3.945863973000087,0.21555990778454287
211,11:0:31 11:0:41 10076 100 17,2.004803708,156.358754274,156.374993418,186520,186557,2550923,2550923,154.37018971,3,0,2.004803708,155.29152109,155.307390234,183748,183784,2550923,2550923,153.302586526,3,0,-1.0676031840000064,-0.6915863652209062
212,11:0:31 11:0:41 10075 100 17,2.004754709,132.52523207,132.545010207,112292,112322,2096158,2096158,130.540255498,3,0,2.004754709,134.594523973,134.612858318,114904,114938,2096158,2096158,132.608103609,3,0,2.0678481110000178,1.5840692996281898
213,11:0:31 11:0:41 10093 100 17,2.006885488,273.480361201,273.487538782,1484573,1484745,15111218,15111218,271.480653294,3,0,2.006885488,279.189931186,279.196047369,1553135,1553316,15111218,15111218,277.189161881,3,0,5.70850858700004,2.1027312693321134
214,11:0:31 11:0:41 10074 100 17,2.004312711,220.38338202,220.392854591,657965,658082,8941637,8941637,218.38854188,3,0,2.004312711,226.20596507,226.214340044,693230,693349,8941637,8941637,224.210027333,3,0,5.821485453000008,2.6656551680256166
