,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
32,11:0:11 11:0:41 10024 100 17,2.000641376,118.440201022,118.440372219,2223,2223,4231,4231,116.439730843,1,0,2.000641376,118.882771476,118.883016076,2226,2226,4231,4231,116.8823747,1,0,0.4426438569999931,0.38014847148421027
33,11:0:11 11:0:41 10008 100 17,2.000225192,127.610123867,127.610598865,3812,3812,8068,8068,125.610373673,1,0,2.000225192,128.41035996,128.410737158,3825,3825,8068,8068,126.410511966,1,0,0.8001382930000034,0.637000169335531
34,11:0:11 11:0:41 10034 100 17,2.000930567,83.139193323,83.139496924,1238,1238,4218,4218,81.138566357,1,0,2.000930567,83.468751646,83.468880642,1238,1238,4218,4218,81.467950075,1,0,0.32938371800000255,0.4059521048853064
35,11:0:11 11:0:41 10026 100 17,2.000691374,124.309426643,124.309551843,2094,2094,2299,2299,122.308860469,1,0,2.000691374,125.147940809,125.148050013,2099,2099,2299,2299,123.147358639,1,0,0.8384981700000083,0.6855579937420243
36,11:0:11 11:0:41 10022 100 17,2.000591378,108.036069916,108.036403716,4056,4056,5862,5862,106.035812338,1,0,2.000591378,109.065378403,109.065461003,4076,4078,5862,5862,107.064869625,1,0,1.0290572870000005,0.9704808821757079
37,11:0:11 11:0:41 10027 100 17,2.000716573,121.796531495,121.796646494,1972,1972,2224,2224,119.795929921,1,0,2.000716573,122.519662807,122.519820807,1980,1980,2224,2224,120.519104234,1,0,0.7231743130000012,0.6036718555270634
38,11:0:11 11:0:41 10049 100 17,2.001379552,5591.517405745,5591.517516543,448147,448147,33752,33752,5589.516136991,2,0,2.001379552,5591.507858512,5591.50796931,448145,448145,33752,33752,5589.506589758,2,0,-0.009547233000375854,-0.00017080607276885704
39,11:0:11 11:0:41 10017 100 17,2.000465783,123.955269847,123.955575648,2084,2084,2286,2286,121.955109865,1,0,2.000465783,124.516850573,124.516912773,2095,2095,2286,2286,122.51644699,1,0,0.5613371250000085,0.4602817591008601
40,11:0:11 11:0:41 10089 100 17,2.003658917,956.879595729,956.915149419,14261275,14262203,28339067,28339067,954.911490502,3,0,2.003658917,954.495095914,954.531619,14090262,14091174,28339067,28339067,952.527960083,3,0,-2.3835304189999533,-0.24960747071405787
41,11:0:11 11:0:41 10016 100 17,2.000440784,124.546645751,124.546724753,2091,2091,2293,2293,122.546283969,1,0,2.000440784,124.990003765,124.990282765,2091,2092,2293,2293,122.989841981,1,0,0.4435580119999969,0.3619514175657924
42,11:0:11 11:0:41 10023 100 17,2.000616177,119.153121018,119.153366418,1852,1852,2150,2150,117.152750241,1,0,2.000616177,119.73409049,119.73436969,1855,1855,2150,2150,117.733753513,1,0,0.5810032719999896,0.49593651946265244
43,11:0:11 11:0:41 10073 100 17,2.002553329,874.597934614,874.637576086,4639906,4640729,13485036,13485036,872.635022757,3,0,2.002553329,865.128341549,865.167504027,4592015,4592808,13485036,13485036,863.164950698,3,0,-9.470072059000017,-1.0852271352896548
44,11:0:11 11:0:41 10015 100 17,2.000415785,125.754540859,125.754608059,2095,2095,2293,2293,123.754192274,1,0,2.000415785,126.323601333,126.323727531,2107,2107,2293,2293,124.323311746,1,0,0.569119471999997,0.45987894352696246
45,11:0:11 11:0:41 10014 100 17,2.000391386,98.686941962,98.687041561,3770,3770,6821,6821,96.686650175,1,0,2.000391386,99.389166955,99.389555154,3782,3782,6821,6821,97.389163768,1,0,0.7025135930000062,0.7265879950628936
46,11:0:11 11:0:41 10053 100 17,2.001558148,180.061559324,180.061715924,53431,53431,289758,289758,178.060157776,2,0,2.001558148,192.880002488,192.880356488,56484,56484,289758,289758,190.87879834,2,0,12.818640563999992,7.1990504355982115
47,11:0:11 11:0:41 10059 100 17,2.002053542,616.731677701,616.80519246,1701582,1702123,7664552,7664552,614.803138918,3,0,2.002053542,604.939118226,605.001091422,1699023,1699559,7664552,7664552,602.99903788,3,0,-11.804101037999999,-1.919980606926339
48,11:0:11 11:0:41 10013 100 17,2.000365987,119.295138142,119.295381743,1852,1852,2150,2150,117.295015756,1,0,2.000365987,119.735483282,119.735662682,1855,1855,2150,2150,117.735296695,1,0,0.4402809390000044,0.3753620187202905
49,11:0:11 11:0:41 10048 100 17,2.001324753,159.940502876,159.940618273,508702,508703,804459,804459,157.93929352,2,0,2.001324753,222.951549949,222.95173675,667605,667609,804459,804459,220.950411997,2,0,63.011118477,39.89578341948252
50,11:0:11 11:0:41 10020 100 17,2.00054058,124.471330164,124.471552164,2088,2088,2281,2281,122.471011584,1,0,2.00054058,125.14791581,125.148025214,2094,2094,2281,2281,123.147484634,1,0,0.6764730499999985,0.5523536069888845
51,11:0:11 11:0:41 10025 100 17,2.000666575,121.894515016,121.894811216,1972,1972,2223,2223,119.894144641,1,0,2.000666575,122.546198253,122.546427254,1980,1980,2223,2223,120.545760679,1,0,0.6516160380000002,0.5434927952079223
52,11:0:11 11:0:41 10003 100 17,2.000088397,129.813688938,129.814028736,2776,2776,7982,7982,127.813940339,1,0,2.000088397,131.596222207,131.596287608,2812,2812,7982,7982,129.596199211,1,0,1.7822588719999999,1.3944166553921484
53,11:0:11 11:0:41 10046 100 17,2.001248755,156.737270346,156.737640743,279054,279055,302860,302860,154.736391988,2,0,2.001248755,377.101698927,377.199721635,597394,597725,302860,302860,375.19847288,2,0,220.462080892,142.47590890518958
54,11:0:11 11:0:41 10001 100 17,2.000025399,130.357195621,130.559711505,5774,5779,7993,7993,128.559686106,1,0,2.000025399,132.79067678,132.953219036,5859,5865,7993,7993,130.953193637,1,0,2.3935075310000116,1.861787006096544
55,11:0:11 11:0:41 10004 100 17,2.000111396,125.432859729,125.433179329,1694,1694,3768,3768,123.433067933,1,0,2.000111396,125.647142833,125.647462033,1701,1701,3768,3768,123.647350637,1,0,0.2142827039999986,0.17360234788647738
56,11:0:11 11:0:41 10002 100 17,2.000050598,117.683965002,117.684103202,1059,1059,2555,2555,115.684052604,1,0,2.000050598,118.118114294,118.118417894,1061,1061,2555,2555,116.118367296,1,0,0.43431469200000095,0.3754317749281405
57,11:0:11 11:0:41 10095 100 17,2.003813513,207.340965893,207.506001257,90124,90259,2041051,2041051,205.502187744,3,0,2.003813513,216.986659399,217.14062982,95223,95371,2041051,2041051,215.136816307,3,0,9.634628563000007,4.688333817157286
58,11:0:11 11:0:41 10044 100 17,2.001195957,127.649458726,127.649704726,2211,2211,2367,2367,125.648508769,1,0,2.001195957,128.407778975,128.407873976,2227,2227,2367,2367,126.406678019,1,0,0.7581692499999946,0.6034048930846126
59,11:0:11 11:0:41 10057 100 17,2.002003344,617.357971226,617.428812968,1745084,1745655,7499360,7499360,615.426809624,3,0,2.002003344,604.788476117,604.851428518,1732970,1733513,7499360,7499360,602.849425174,3,0,-12.577384450000068,-2.0436848465675914
60,11:0:11 11:0:41 10071 100 17,2.002503531,347.469044287,347.565670726,352818,353107,3367597,3367597,345.563167195,3,0,2.002503531,348.611360774,348.73033161,362084,362373,3367597,3367597,346.727828079,3,0,1.164660884,0.33703270329814583
61,11:0:11 11:0:41 10006 100 17,2.000174594,128.66543054,128.66549514,1944,1944,2154,2154,126.665320546,1,0,2.000174594,129.002331709,129.002385511,1945,1945,2154,2154,127.002210917,1,0,0.3368903709999955,0.26596890889140395
62,11:0:11 11:0:41 10009 100 17,2.000262991,103.380361931,103.38043493,2964,2964,4653,4653,101.380171939,1,0,2.000262991,104.014576774,104.014879174,2975,2976,4653,4653,102.014616183,1,0,0.634444244000008,0.6258070309663218
63,11:0:11 11:0:41 10028 100 17,2.000741372,125.958010127,125.958248127,2081,2081,2290,2290,123.957506755,1,0,2.000741372,126.776604889,126.776883691,2095,2095,2290,2290,124.776142319,1,0,0.8186355640000045,0.6604162873475863
64,11:0:11 11:0:41 10018 100 17,2.000490782,119.169141937,119.169447937,1849,1849,2153,2153,117.168957155,1,0,2.000490782,119.735847279,119.736099277,1854,1854,2153,2153,117.735608495,1,0,0.5666513399999928,0.4836190009358737
65,11:0:11 11:0:41 10021 100 17,2.000565979,121.730990415,121.731082816,1959,1959,2228,2228,119.730516837,1,0,2.000565979,122.519638008,122.519796008,1971,1971,2228,2228,120.519230029,1,0,0.788713192000003,0.6587403218794669
66,11:0:11 11:0:41 10010 100 17,2.00028839,121.6755171,121.675752701,1959,1959,2215,2215,119.675464311,1,0,2.00028839,122.54743625,122.547711049,1970,1970,2215,2215,120.547422659,1,0,0.8719583480000068,0.7286024357791947
67,11:0:11 11:0:41 10000 100 17,2.0,118.722704231,118.72277323,1835,1835,2149,2149,116.72277323,1,0,2.0,119.032086123,119.032370922,1839,1839,2149,2149,117.032370922,1,0,0.309597691999997,0.26524189190565295
68,11:0:11 11:0:41 10039 100 17,2.001052562,117.645160591,117.645414591,1171,1171,2685,2685,115.644362029,1,0,2.001052562,117.918554709,117.918861911,1171,1171,2685,2685,115.917809349,1,0,0.2734473199999883,0.2364553837319075
69,11:0:11 11:0:41 10005 100 17,2.000149595,125.59173719,125.591857589,2111,2111,2300,2300,123.591707994,1,0,2.000149595,126.295768864,126.296096663,2115,2115,2300,2300,124.295947068,1,0,0.7042390740000002,0.5698109407422292
70,11:0:11 11:0:41 10079 100 17,2.003087726,415.778239919,415.861354422,2761832,2762142,8662542,8662542,413.858266696,3,0,2.003087726,388.600992719,388.601236121,2783815,2784038,8662542,8662542,386.598148395,3,0,-27.260118300999977,-6.586824643767216
71,11:0:11 11:0:41 10029 100 17,2.000766171,118.848918849,118.849208648,2953,2954,5083,5083,116.848442477,1,0,2.000766171,119.262076068,119.262228868,2962,2962,5083,5083,117.261462697,1,0,0.41302021999999283,0.3534666027587746
72,11:0:11 11:0:41 10038 100 17,2.001029563,97.655262092,97.655587891,2333,2333,3952,3952,95.654558328,1,0,2.001029563,97.955085208,97.955220202,2333,2333,3952,3952,95.954190639,1,0,0.29963231100001053,0.3132441529577396
73,11:0:11 11:0:41 10043 100 17,2.001170758,128.604164647,128.604355847,2062,2062,2227,2227,126.603185089,1,0,2.001170758,129.155369985,129.155458987,2067,2067,2227,2227,127.154288229,1,0,0.5511031400000093,0.43529958556144754
74,11:0:11 11:0:41 10030 100 17,2.00079097,126.95673892,126.957033721,1775,1775,3901,3901,124.956242751,1,0,2.00079097,127.573068143,127.573420141,1781,1781,3901,3901,125.572629171,1,0,0.6163864199999978,0.4932818132410315
75,11:0:11 11:0:41 10031 100 17,2.000829369,107.705145645,107.705309248,988,988,2547,2547,105.704479879,1,0,2.000829369,107.99342735,107.993753948,989,989,2547,2547,105.992924579,1,0,0.28844469999999944,0.2728784062228794
76,11:0:11 11:0:41 10032 100 17,2.000867369,125.754566058,125.754633458,2095,2095,2291,2291,123.753766089,1,0,2.000867369,126.617210198,126.617543797,2106,2106,2291,2291,124.616676428,1,0,0.8629103390000097,0.6972800636866522
77,11:0:11 11:0:41 10033 100 17,2.000892768,123.101145981,123.101438382,1464,1464,3355,3355,121.100545614,1,0,2.000892768,123.374417276,123.374587878,1464,1464,3355,3355,121.37369511,1,0,0.27314949600000205,0.22555595816277169
78,11:0:11 11:0:41 10052 100 17,2.001529749,145.200658468,145.200974668,161213,161213,315980,315980,143.199444919,2,0,2.001529749,230.948248098,230.948633898,233361,233364,315980,315980,228.947104149,2,0,85.74765923000001,59.87988241050984
79,11:0:11 11:0:41 10081 100 17,2.003150124,1432.292790256,1432.306395203,34809196,34810569,50210772,50210772,1430.303245079,3,0,2.003150124,1418.148702503,1418.163228422,34379325,34380681,50210772,50210772,1416.160078298,3,0,-14.14316678099999,-0.9888229527311757
80,11:0:11 11:0:41 10019 100 17,2.000515781,117.69192697,117.692263969,1838,1838,2153,2153,115.691748188,1,0,2.000515781,118.236392534,118.236684334,1844,1844,2153,2153,116.236168553,1,0,0.5444203649999935,0.4705783891477775
81,11:0:11 11:0:41 10035 100 17,2.000953566,124.482592512,124.482662311,2094,2094,2290,2290,122.481708745,1,0,2.000953566,125.147965608,125.148074812,2099,2099,2290,2290,123.147121246,1,0,0.6654125009999916,0.5432749982165441
82,11:0:11 11:0:41 10037 100 17,2.001004364,119.169166736,119.169473136,1849,1849,2148,2148,117.168468772,1,0,2.001004364,119.735872078,119.736124476,1854,1854,2148,2148,117.735120112,1,0,0.566651340000007,0.48362101676233643
83,11:0:11 11:0:41 10080 100 17,2.003126925,1060.812364866,1060.835598977,6723447,6724289,14993812,14993812,1058.832472052,3,0,2.003126925,1046.922137381,1046.946113698,6728845,6729675,14993812,14993812,1044.942986773,3,0,-13.889485278999928,-1.3117736417813417
84,11:0:11 11:0:41 10040 100 17,2.001090761,125.627808642,125.628076643,2091,2091,2287,2287,123.626985882,1,0,2.001090761,126.323626532,126.32375273,2101,2101,2287,2287,124.322661969,1,0,0.6956760869999954,0.5627218701780914
85,11:0:11 11:0:41 10058 100 17,2.002028743,480.52933281,480.624716145,796266,796671,5245604,5245604,478.622687402,3,0,2.002028743,474.916276071,475.003280563,810581,810986,5245604,5245604,473.00125182,3,0,-5.621435582000004,-1.174502531945065
86,11:0:11 11:0:41 10041 100 17,2.00111576,127.575858645,127.575998444,3812,3812,5580,5580,125.574882684,1,0,2.00111576,128.410398359,128.410698759,3824,3824,5580,5580,126.409582999,1,0,0.8347003149999921,0.6647032409342991
87,11:0:11 11:0:41 10083 100 17,2.003200522,657.721763281,657.778467497,2091654,2092269,8572285,8572285,655.775266975,3,0,2.003200522,646.553079933,646.615706904,2081441,2082043,8572285,8572285,644.612506382,3,0,-11.16276059300003,-1.7022234834339345
88,11:0:11 11:0:41 10042 100 17,2.001145559,127.80242323,127.802483633,2222,2222,2369,2369,125.801338074,1,0,2.001145559,128.664791781,128.66503478,2235,2235,2369,2369,126.663889221,1,0,0.8625511470000049,0.6856454471832623
89,11:0:11 11:0:41 10007 100 17,2.000199993,104.390246901,104.390330502,1358,1358,2874,2874,102.390130509,1,0,2.000199993,104.869675708,104.869759507,1361,1361,2874,2874,102.869559514,1,0,0.4794290050000001,0.4682375172457258
90,11:0:11 11:0:41 10045 100 17,2.001221156,164.73170639,164.732082389,321353,321355,401905,401905,162.730861233,2,0,2.001221156,217.445391714,217.445702313,401414,401417,401905,401905,215.444481157,2,0,52.713619924,32.393130303983334
91,11:0:11 11:0:41 10047 100 17,2.001272954,168.709549433,168.710068432,280595,280596,726717,726717,166.708795478,2,0,2.001272954,264.704185426,264.704669425,406918,406920,726717,726717,262.703396471,2,0,95.994600993,57.582205376601195
92,11:0:11 11:0:41 10094 100 17,2.003786713,4087.868718419,4087.868774019,33040922,33040926,1249560,1249560,4085.864987306,3,0,2.003786713,4109.518358554,4109.518414154,33378543,33378551,1249560,1249560,4107.514627441,3,0,21.649640135000027,0.5298667528726797
93,11:0:11 11:0:41 10062 100 17,2.002123739,2068.991610577,2068.992346175,182534265,182536264,108307685,108307685,2066.990222436,3,0,2.002123739,2042.434115386,2042.434235725,181027043,181029015,108307685,108307685,2040.432111986,3,0,-26.55811044999973,-1.2848687024121639
94,11:0:11 11:0:41 10011 100 17,2.000313189,128.813725793,128.813874193,2204,2204,3534,3534,126.813561004,1,0,2.000313189,129.80810117,129.80821277,2213,2213,3534,3534,127.807899581,1,0,0.9943385770000077,0.7840948311266521
95,11:0:11 11:0:41 10050 100 17,2.001431551,178.740000373,178.740443371,339117,339118,796274,796274,176.73901182,2,0,2.001431551,276.974380626,276.974590823,498447,498451,796274,796274,274.973159272,2,0,98.23414745199997,55.58147374505331
96,11:0:11 11:0:41 10051 100 17,2.00149455,143.902132506,144.101132604,32896,32900,47544,47544,142.099638054,2,0,2.00149455,156.36975366,156.540073942,34755,34772,47544,47544,154.538579392,2,0,12.438941338000006,8.753675595762617
97,11:0:11 11:0:41 10054 100 17,2.001631147,154.405898977,154.406365978,550516,550517,957171,957171,152.404734831,2,0,2.001631147,228.472247805,228.472594006,747025,747030,957171,957171,226.470962859,2,0,74.06622802799998,48.598377281474384
