,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
20,11:0:11 11:0:41 10167 100 17,7.000000888,1177.901176451,1177.904095252,85301476,85302582,97513846,97513846,1170.904094364,3,0,7.000000888,1076.307572636,1076.308623532,55468307,55469360,66114521,66114521,1069.308622644,3,0,-101.59547171999998,-8.67666892694432
21,11:0:11 11:0:41 10163 100 17,7.00000085,312.599942795,312.638058962,715423,715632,6244772,6244772,305.638058112,3,0,7.00000085,411.399001385,411.455249027,974486,974807,6244772,6244772,404.455248177,3,0,98.81719006499998,32.331441534283265
22,11:0:11 11:0:41 10161 100 17,7.000000834,385.887459202,385.912106118,1564016,1564331,9977913,9977913,378.912105284,3,0,7.000000834,510.827817925,510.853736047,2137774,2138248,9977913,9977913,503.853735213,3,0,124.94162992899999,32.97377628918835
23,11:0:11 11:0:41 10158 100 17,7.000000801,156.51903364,156.565682197,158863,158963,2611316,2611316,149.565681396,3,0,7.000000801,205.096002104,205.15479801,216738,216906,2611316,2611316,198.154797209,3,0,48.58911581300001,32.48680804278372
24,11:0:11 11:0:41 10165 100 17,7.000000868,1308.484494639,1308.485346137,88256304,88257286,108182849,108182849,1301.485345269,3,0,7.000000868,1076.297464971,1076.299103763,42803860,42804733,71587968,71587968,1069.299102895,3,0,-232.1862423739999,-17.84009656489909
25,11:0:11 11:0:41 10156 100 17,7.00000067,316.472016388,316.50994347,773009,773230,6629164,6629164,309.5099428,3,0,7.00000067,410.628495041,410.684053807,1020518,1020858,6629164,6629164,403.684053137,3,0,94.174110337,30.42684492945472
26,11:0:11 11:0:41 10199 100 17,7.000001916,753.2392157,753.248065459,14866301,14867033,33381223,33381223,746.248063543,3,0,7.000001916,711.635647974,711.648507329,11109034,11109729,33381223,33381223,704.648505413,3,0,-41.59955812999999,-5.574494616776042
27,11:0:11 11:0:41 10155 100 17,7.000000619,338.834373356,338.869515839,1032460,1032731,3356254,3356254,331.86951522,3,0,7.000000619,179.86705775,179.867479947,542054,542152,3356254,3356254,172.867479328,3,0,-159.00203589199998,-47.911009779429655
28,11:0:11 11:0:41 10154 100 17,7.000000608,165.684376272,165.68464676,678188,678191,965094,965094,158.684646152,2,0,7.000000608,167.278092938,167.278348133,687597,687600,965094,965094,160.278347525,2,0,1.5937013729999876,1.0043198328547938
29,11:0:11 11:0:41 10152 100 17,7.000000577,136.813822206,136.814150987,164597,164597,297527,297527,129.81415041,2,0,7.000000577,138.428477811,138.428521406,166465,166465,297527,297527,131.428520829,2,0,1.6143704190000108,1.2436012668120122
